10000
484,6765.46,820412986
485,3880.69,145071943
486,7310.2,529413117
487,7992.45,845299912
488,98.97,808951953
489,5333.97,29843475
490,4144.37,441832016
491,1886.29,555624660
492,3109.76,281511475
493,8832.58,448553234
494,2751.73,964786875
495,7141.35,530424451
496,414.83,756063184
497,413.41,522542442
498,829.73,986965548
499,1867.09,106560913
500,6902.71,719090922
501,4119.43,584241035
502,2568.73,93942866
503,7163.07,124778510
504,2850.28,13030581
505,8517.66,344518581
506,9017.39,378023391
507,2811.26,778113373
508,7124.49,168020608
509,5397.02,392241782
510,5170.17,203997624
511,3965.82,56479588
512,2740.23,865715311
513,38.51,656199470
514,3250.27,440089984
515,7307.31,284234759
516,1241.16,437150395
517,6055.62,479683596
518,7531.4,795354858
519,2243.71,526863341
520,1451.78,595624729
521,8520.19,394287155
522,9962.03,361893704
523,722.15,823138254
524,2487.86,220767296
525,184.77,302513404
526,5052.75,416719028
527,9389.85,243290456
528,8721.13,223603579
529,8518.76,570975835
530,6930.76,600120052
531,8478.93,225151156
532,4365.89,74705681
533,9645.15,237267228
534,7678.08,661682259
535,5267.98,53173014
536,7506.63,187508971
537,4583.57,893382794
538,5056.03,844364769
539,6651.24,671527593
540,9006.58,344186164
541,7381.73,315481371
542,998.97,880339913
543,6999.3,595918727
544,6925.55,251894129
545,2273.13,111293318
546,6466.6,877135747
547,3439.74,759798067
548,257.82,234307470
549,4726.06,9830864
550,1649.34,343867562
551,2674.68,283657782
552,4252.37,229871765
553,7276.17,411167672
554,5769.06,530590514
555,6837.36,747745152
556,5087.19,951539791
557,4631.49,440325058
558,7712.35,660460210
559,2122.11,183251084
560,6182.56,357890947
561,100.01,792807162
562,6654.53,456298988
563,9484.59,661662836
564,4910.1,796371730
565,9084.95,777200615
566,2312.26,959461687
567,4629.03,858027337
568,5890.89,562680164
569,5699.73,898949043
570,5761.51,3560856
571,1732.15,108318219
572,3423.38,460757800
573,9658.81,97262533
574,3272.22,392727333
575,1436.49,660689518
576,6091.08,714502884
577,2657.29,318031642
578,2013.61,351326438
579,9349.59,528147521
580,7728.13,382066194
581,7056.31,355032971
582,6965.88,296234903
583,5119.43,737145982
584,7273.97,688731978
585,6573.9,383363359
586,4547.22,649912195
587,7240.19,331150896
588,6098.64,981987362
589,7390.76,484449059
590,2708.51,771197909
591,3715.72,539581535
592,6004.85,633046730
593,2579.38,277370156
594,8428.41,562909564
595,8555.17,132658900
596,4699,867451905
597,4936.17,294052243
598,6197.24,382432026
599,7427.66,115548403
600,1534.63,881853878
601,4676.21,43049050
602,3660.73,166728949
603,6565.72,923952727
604,3679.81,267100823
605,2648.75,460599833
606,4110.4,607885743
607,255.31,31770324
608,2172.14,432486413
609,4250.41,371260174
610,8224.24,578089712
611,3634.2,535106841
612,9197.07,12164197
613,594.98,505683126
614,1957.4,852271432
615,5033.89,757207775
616,1569.58,643334209
617,1051.7,532038970
618,6874.81,751850022
619,7692.56,99922679
620,7617.14,610597148
621,7696.3,480444992
622,7583.78,929493530
623,9177.99,252621470
624,7923.58,598000926
625,8223.64,933079333
626,4319.54,87287149
627,5006.99,178626227
628,9043.56,883116825
629,1318.21,157127661
630,7116.35,271418363
631,8762.82,10672391
632,5566.72,413738655
633,927.62,71723182
634,467.74,136497125
635,9020.04,309668776
636,3775.39,93430883
637,3285.52,911382176
638,1215.24,529996374
639,479.11,745765518
640,5551.33,595750792
641,7703.72,130597870
642,6207.87,8172286
643,2742.65,604574440
644,5504.81,370490058
645,8512.9,170492691
646,7445.1,815214455
647,7574.16,660357329
648,3350.1,829875518
649,2252.99,258827945
650,3964.72,983103200
651,2820.46,224947642
652,7183.76,640777046
653,7899.49,80059543
654,9090.3,611321265
655,3945.49,368699096
656,2917.39,611899587
657,6375.06,950828492
658,4194.57,52791168
659,6781.03,368218849
660,8076.52,949902722
661,4624.25,305587955
662,2426.84,251909747
663,3503,682678235
664,7718.27,642306701
665,644.54,364299432
666,2587.98,401008066
667,3370.18,233453965
668,2101.72,879789972
669,4585.64,750342029
670,7364.84,433464673
671,8064.52,377706524
672,4666.35,298306060
673,5682.18,738090306
674,2660.28,585497861
675,5617.51,59756143
676,6098.54,886016949
677,2503.34,327520717
678,2454.78,409404879
679,5934.93,100923920
680,9725.85,510048000
681,2198.11,540179425
682,7383.05,552729449
683,7790.55,383223613
684,132.05,183920749
685,7760.92,275989315
686,2269.82,112968589
687,528.57,908128865
688,1458.91,973952852
689,4463.45,508547285
690,4705.7,305175911
691,4695.96,487315755
692,9860.79,583355480
693,3690.04,297968866
694,6311.65,173209312
695,7875.5,233853096
696,6373.86,487942632
697,9310.51,347525824
698,6563.66,374565960
699,6063.71,968611939
700,3334.76,62615319
701,7867.47,22249275
702,1045.31,385968590
703,4424.01,398887741
704,9320.65,278016641
705,4588.71,955008197
706,7528.2,491169974
707,9362.26,483468039
708,7497.33,4497090
709,6140.07,129035145
710,1120.59,138291922
711,7865.19,332971553
712,1161.64,740557962
713,2243.23,669870046
714,1959.14,90960585
715,1541.3,181715087
716,803.57,715443340
717,4604.66,968739731
718,3925.54,908011620
719,5836.88,500949621
720,4587.78,589170893
721,1167.99,540028230
722,3651.24,756555833
723,9970.63,882673928
724,3456.69,687002909
725,5992.07,854765356
726,9276.42,123071289
727,1571.06,435815543
728,9426.52,588327418
729,8842.29,822648566
730,6370.37,638211865
731,4357.83,47678199
732,8269.94,211553183
733,5238.42,195646067
734,3444.67,163433240
735,4861.94,799465677
736,387.84,748763481
737,3090.87,641077676
738,2923.64,264094854
739,5099.2,841761659
740,366.21,316452225
741,5258.66,370647066
742,914.78,374436701
743,8422.17,410609010
744,8816.43,416229319
745,9540.55,240411591
746,994.45,942471823
747,4013.04,798596202
748,8652.44,341413681
749,1512.46,885840717
750,7088.52,837968889
751,4766.45,929180787
752,6051.69,684876725
753,3595.92,114669379
754,4929.79,458810876
755,118.07,531069175
756,8533.22,348323182
757,8572.51,230141951
758,851.61,148096556
759,5000.08,127861579
760,7247.02,813228425
761,9995.4,598962750
762,3828.99,564656147
763,1659.3,764521724
764,2886.2,491283971
765,3603.15,713660665
766,2953.88,31843318
767,8756.18,454457794
768,3888.37,866009239
769,1734.7,599355431
770,2976.12,962481563
771,6190.51,356685654
772,917.36,740430153
773,231.33,719304419
774,5536.05,183679195
775,3002.57,64050736
776,2009.06,265033128
777,7142.05,963375765
778,7113.04,636518724
779,4557.79,97715326
780,6790.96,322231624
781,8493.12,893321289
782,3742.29,27301446
783,320.92,983889674
784,1100.81,218459650
785,8339.37,194910743
786,5866.5,581025104
787,2727.56,44019164
788,8634.69,637670145
789,3986.67,401870965
790,6913.37,197633628
791,9883.97,725453585
792,5810.7,61740802
793,7831.98,226310906
794,9053.15,576169892
795,4198.55,865965637
796,6434.86,397420384
797,5780.91,82487833
798,8246.24,397790268
799,2933.65,582902989
800,8332.28,407058061
801,1810.31,449845411
802,4702.81,910458548
803,6705.82,678714992
804,7683.72,422084593
805,8756.65,550014248
806,9075.38,367609515
807,2246.59,532397485
808,9991.38,136388456
809,6519.8,228692781
810,1031.63,123900146
811,6951.85,966995274
812,3192.79,45539472
813,4787.2,215301220
814,1475.2,688693418
815,4878.98,976265369
816,9838.16,536623491
817,5308.59,533030658
818,5248.6,529858505
819,1431.37,80869247
820,4808.96,485671056
821,3961.95,846125720
822,7897.02,731977295
823,4881.19,908776674
824,1764.39,88054884
825,3071.36,104329537
826,4607.91,829058527
827,3562.79,256370445
828,7377.88,135976751
829,5375.52,620579227
830,2555.1,522025885
831,5737.53,951616993
832,8297.86,389895989
833,8114.81,684836176
834,9341.54,361122429
835,5256.67,979558131
836,5057.76,140379861
837,47.44,684650345
838,5150.23,225921934
839,2229.95,801804474
840,1580.28,478367243
841,3868.64,354747101
842,1856.11,311927606
843,4357.73,344589064
844,4250.32,364781681
845,9189.08,116337
846,5723.18,250922698
847,384.74,384936054
848,3781.53,161541689
849,1639.59,214412316
850,2992.56,348990316
851,439.15,798586854
852,9540.29,973199307
853,6786.34,559225327
854,1464.15,330952699
855,2645.71,598421410
856,520.65,982975459
857,7155.35,367165414
858,9958.12,653122219
859,8108.08,472404815
860,6220.85,305894912
861,1067.46,491874989
862,7156.65,466865508
863,7457.68,742253010
864,4365.13,756546367
865,5956.48,21567592
866,4858.13,983677599
867,3186.33,258251355
868,4335.37,587916568
869,9463.14,901026155
870,9764.58,526382451
871,5662.87,269645348
872,3895.54,238261730
873,9127.06,33393059
874,4446.92,931217152
875,111.21,463726545
876,7921.6,174453886
877,4494.21,538313866
878,6381.3,117236998
879,1367.08,301651045
880,2539.02,877570343
881,7720.61,323309216
882,3898.41,299703340
883,8144.43,948959009
884,4363.31,550268653
885,3832.28,661467297
886,3227.31,550051201
887,7171.63,314086275
888,3371.52,727118147
889,5713.91,766951601
890,6253.43,28881791
891,1880.29,686452240
892,8154.68,266978178
893,5342.56,715213296
894,9273.58,846993931
895,8626.76,972757901
896,9154.46,379042929
897,2010.56,659264640
898,7509.89,560192503
899,187.4,961689734
900,3941.38,345527552
901,4936.22,386359
902,9655.39,646766785
903,4571.36,398177928
904,6247.18,47274889
905,7066.46,504901657
906,5839.11,349462869
907,6251.35,67879147
908,2133.83,28668772
909,7556.83,395127980
910,1471.7,384283113
911,2144.62,581022618
912,9678.38,915827787
913,8324.91,777035825
914,8740.31,931148799
915,8240.38,985627054
916,6013.66,589185307
917,4157.48,724519930
918,4841.4,370234627
919,1393.92,709424758
920,8218.07,586767914
921,8868.48,89863519
922,6748.47,456951746
923,9652.71,739205978
924,5860.68,432427436
925,5558.44,350004587
926,1507.43,703534695
927,2295.71,10011332
928,5765.1,847991596
929,4676.2,744613366
930,8490.27,762019619
931,788.7,11518754
932,7629.63,438331830
933,4327.39,370748469
934,3819.6,725031276
935,4245.85,90669265
936,9349.39,58129073
937,5059.56,969216815
938,285.96,685065810
939,3288.53,356103379
940,2588.07,302069569
941,9784.03,172598480
942,3158.78,96102860
943,8737.31,815714260
944,9318.63,959517424
945,8815.94,233350386
946,4390.69,524843964
947,1469.98,693913945
948,1188.12,752670924
949,5783.85,729253317
950,6325.11,493689588
951,9636.57,373260035
952,8205.38,73248027
953,1302.65,320337923
954,2638.06,197905184
955,515.52,482671879
956,7604.8,908615369
957,5621.86,700681607
958,2295.74,636347240
959,1554.18,408683917
960,6537.01,374093115
961,767.88,46981919
962,5744.51,941980025
963,474.72,648746533
964,7509.15,349071587
965,3536.37,101061560
966,5768.2,213559074
967,8405.02,94095090
968,3121.55,588747916
969,4647.98,619864686
970,1371.96,583650743
971,4375.71,899828320
972,5780.16,315497134
973,9073.24,436565302
974,4848.77,334546162
975,738.47,896644519
976,9649.66,380386779
977,5673.05,485091124
978,3473.11,634720209
979,9269.53,135715665
980,2674.88,910656821
981,9893.73,164840974
982,151.04,543761902
983,1940.56,489542662
984,4618.79,943805907
985,7507.79,314661316
986,4094.36,317776091
987,4922.76,961496820
988,5137.88,103098559
989,5532.32,248654364
990,957.75,52030214
991,3183.92,898302942
992,7096.94,785560646
993,662.24,297909919
994,6812.96,827518567
995,3460.7,511767674
996,2681.98,232053751
997,8402.38,339929339
998,8082.63,528154827
999,2755.98,584215449
1000,7635.89,76453003
1001,2077.98,308421134
1002,1848.32,456079844
1003,9046.27,29248304
1004,3082.5,106368915
1005,3225.02,71931372
1006,8596.69,907729426
1007,8269.6,618107305
1008,8262.25,944804642
1009,2174.28,755534371
1010,187.26,604949025
1011,3055.56,125122590
1012,9857.91,607067822
1013,6780.5,150302821
1014,9143.91,162252057
1015,1873.03,325258551
1016,3453.66,499465400
1017,1912.19,274558281
1018,258.52,375730877
1019,6754.17,693471044
1020,8376.61,873297380
1021,5113.71,649312048
1022,8254.44,686532878
1023,7846.88,638968955
1024,8988.74,607427529
1025,4261.62,230911624
1026,3464.06,271738966
1027,1271.67,883765849
1028,9260.48,596251799
1029,76.93,793204822
1030,4438.1,508417873
1031,4761.72,651063913
1032,5494.63,63912785
1033,5353.35,500411663
1034,846.3,361284287
1035,2019.82,166843189
1036,4397.65,120336861
1037,6018.9,490315245
1038,2972.61,430067949
1039,4564.89,497300642
1040,5431.87,237025132
1041,1698.55,723537560
1042,6799.01,616052553
1043,5965.21,365092461
1044,4334.51,522677385
1045,2568.37,442650528
1046,4791.01,285543871
1047,9231.41,636895266
1048,8662.71,927320509
1049,519.26,797054686
1050,7917.08,49492274
1051,4644.4,703822505
1052,1576.15,300310852
1053,7508.64,223984099
1054,4002.28,513117562
1055,1837.78,725116281
1056,1032.67,416880020
1057,5769.45,408702699
1058,1774.66,112525638
1059,4036.59,532836630
1060,1927.09,827075509
1061,8181.22,963148447
1062,3078.85,100136552
1063,9364.85,536277274
1064,1578.72,27643181
1065,5020.27,338211938
1066,2981.88,313376797
1067,1542.94,87129312
1068,9526.15,158468834
1069,4818.2,808161866
1070,2243.77,802274340
1071,5380.81,269284148
1072,2687.5,118794661
1073,7175.24,561183851
1074,9520.01,874997256
1075,2871.48,542753746
1076,3356.6,26534494
1077,3386.01,229689016
1078,2079.54,577300293
1079,8474.59,765850248
1080,9617.43,895458578
1081,7594.12,279239423
1082,4983.09,98092717
1083,8907.96,129693799
1084,9120.72,262343468
1085,5304.02,627447307
1086,9192.78,802402502
1087,5797.54,359876735
1088,7715.99,219543634
1089,8841.57,962302924
1090,1830.82,46942570
1091,691.03,109975915
1092,5900.91,866682182
1093,2344.03,643274643
1094,1825.3,861576874
1095,8333.27,319541408
1096,5948.68,440598343
1097,4582.59,368645562
1098,2319.81,890012143
1099,2890.43,906537939
1100,535.69,881891691
1101,6833.09,336081289
1102,4255.33,824697497
1103,3375.69,372722276
1104,9420.79,289975348
1105,2217.43,334547566
1106,6213.63,286862404
1107,3317.66,266560799
1108,8344.74,841214234
1109,7889.42,4941039
1110,7454.87,479905075
1111,9687.26,46054401
1112,7873.76,928143117
1113,1506.37,229541624
1114,9196.01,484548821
1115,4562.56,331763912
1116,4147.95,422435536
1117,4055.28,658305551
1118,1561.78,647886088
1119,2372.08,799995465
1120,5835.67,777014292
1121,768.53,570189416
1122,568.56,3250794
1123,8005.89,486501405
1124,4590.55,540189170
1125,6595.32,670720706
1126,4027.51,408225786
1127,3043.46,817287458
1128,384.72,687637961
1129,8278.08,422870123
1130,9063.16,626931789
1131,4735.02,761635206
1132,3073.03,661092969
1133,8330.2,47893818
1134,3591.88,749553906
1135,2289.46,656055620
1136,494.67,565494123
1137,1324.91,874780995
1138,1207.98,909510817
1139,2524.41,358292017
1140,5707.62,65608997
1141,5680.19,187169100
1142,662.22,40548565
1143,7317.85,817230145
1144,3181.64,814706425
1145,1814.45,682148430
1146,2397.43,200163617
1147,304.8,702473294
1148,4859.71,193755341
1149,5890.42,894373043
1150,9800.98,681405589
1151,936.46,54000029
1152,4065.33,510014304
1153,5510.04,870415481
1154,6615.9,768412282
1155,8322.77,200619246
1156,64.14,37665949
1157,3297.13,406424166
1158,5737.95,1178963
1159,7220.39,79031145
1160,5856.69,335231785
1161,4786.07,374795267
1162,4645.77,178600742
1163,1758.49,247665963
1164,1810.67,232260685
1165,9619.67,14506291
1166,657.4,696255783
1167,6126.68,117894291
1168,1099.85,767548208
1169,3437.3,618439925
1170,5576.9,674060418
1171,1409.39,936535708
1172,5149.2,522023974
1173,4354.78,362434810
1174,6039.77,425532854
1175,2592.18,815679219
1176,3541.95,985579645
1177,1602.99,544013075
1178,5440.85,4181544
1179,2296.63,827999013
1180,6006.66,139700118
1181,4771.07,196941569
1182,1451.94,212632619
1183,5403.45,953763708
1184,8531.58,969064941
1185,3791.37,527574059
1186,4700.28,672005443
1187,846.97,370535156
1188,6566.51,716093886
1189,9326.52,230687773
1190,618.48,522202138
1191,7085.19,152561824
1192,1895.01,83018325
1193,3959.57,990395983
1194,4595.56,780427133
1195,3550.92,198323067
1196,8110.11,507847192
1197,6286.64,209266365
1198,1240.39,699707675
1199,6061.37,980530865
1200,9443.25,310809662
1201,8632.22,344468152
1202,1319.98,174879321
1203,9519.89,392341876
1204,1644.31,641862855
1205,5006.64,103990069
1206,8602.27,768778527
1207,5395.84,266718294
1208,167.42,447820444
1209,4403.1,588457351
1210,8559.03,165461788
1211,7671.55,788528976
1212,4705.18,574867235
1213,8509.48,439118337
1214,9387.26,218750690
1215,7209.66,226367176
1216,2712.72,411938426
1217,2586.29,362916072
1218,8625.59,434062288
1219,698,322574740
1220,1692.79,779015228
1221,2050.97,21500003
1222,9105.25,283266277
1223,303.59,592152536
1224,7143.27,282892089
1225,283.3,870636569
1226,284.16,919627357
1227,8423.81,966336808
1228,2755.11,342361305
1229,1701.22,120395662
1230,7456.6,722164842
1231,8893.7,639870492
1232,2987.58,534472959
1233,265.64,685469905
1234,7421.21,598202394
1235,2856.52,143386211
1236,3950.83,698316688
1237,6143.25,605009541
1238,2520.42,684671100
1239,7806.82,19032253
1240,5189.7,41695054
1241,3499.47,641403550
1242,952.16,63464476
1243,7067.3,516704604
1244,7856.12,349327110
1245,4194.13,569324203
1246,9619.75,751211194
1247,6772.63,689378043
1248,541.04,301915193
1249,9182.35,547375659
1250,1674.57,249830001
1251,1636.95,608318289
1252,5749.43,887485912
1253,5533.88,591364737
1254,5930,534416243
1255,5126.17,731161050
1256,5015.64,891031360
1257,958.98,358296746
1258,7914.82,383417284
1259,8692.22,847746382
1260,7153.46,367548320
1261,4639.97,558131734
